,price,gameNumber,topprize,overallodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,Photo,topprizestarting,topprizeremain,Total at start,Total remaining,Non-prize at start,Non-prize remaining,topprizeodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
86,3,101,40000,3.50,,,,"September 11, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game86,Pumpkin Payout,419180,419180,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY101CV_v4.jpg,4,4,1467130.0,1467130.0,1047950.0,1047950.0,366782.5,366782.5,0.0,3.5,0.0,5.69,5.689549529984798,0.0,0.2857142857142857,0.2857142857142857,0.0,0.17576083918943788,0.17576083918943788,0.0,0.04005815456606637,0.02975520194124826,8.321070204091052,11.20203631765552,7.0,0.37,0.0,0.3685974203603861,0.0,1.0,1.0,,,,,09/09/2025,-2,69.0,58.0,33.0,,54.333333333333336,53.583333333333336,49.0,8.0,/kentucky-statistics-for-each-scratcher-game
87,10,925,150000,3.20,Top Prize Claimed,,,"February 15, 2024","September 30, 2025","March 31, 2026",09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game87,Red Cherry Tripler,56121,56121,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY925CV.jpg,0,0,179587.2,179587.2,123466.20000000001,123466.20000000001,inf,inf,,3.2,-1.1136651165144507e-06,6.43,6.434273225609974,0.0,0.31250034802073645,0.31250034802073645,0.0,0.15541770840873784,0.15541770840873784,0.0,0.05434670200559343,0.03352035890427865,6.132789940099313,9.940663693217186,8.0,0.34,0.0,0.34018609364820396,0.0,1.0,1.0,,,,,09/09/2025,572,47.0,54.333333333333336,21.0,,,40.77777777777778,15.0,5.0,/kentucky-statistics-for-each-scratcher-game
88,5,949,100000,3.51,Top Prize Claimed,,,"August 29, 2024","September 30, 2025","March 31, 2026",09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game88,Ring Of Fire,66637,66637,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY949-CV.jpg,0,0,233895.87,233895.87,167258.87,167258.87,inf,inf,,3.51,-3.7196039416001196e-06,7.26,7.260888461180269,0.0,0.28490134462044936,0.28490134462044936,0.0,0.1377241924795314,0.1377241924795314,0.0,0.05282463830018647,0.03231581642429087,6.309589276273175,10.311564685867511,9.0,0.31,0.0,0.3110583808974113,0.0,1.0,1.0,,,,,09/09/2025,376,48.666666666666664,55.666666666666664,11.0,,,38.44444444444444,9.0,1.0,/kentucky-statistics-for-each-scratcher-game
89,10,894,200000,3.19,,,,"July 20, 2023","September 30, 2025","March 31, 2026",09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game89,Six Figures,64986,64986,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY894CV.jpg,1,1,207305.34,207305.34,142319.34,142319.34,207305.34,207305.34,0.0,3.19,-1.6400928215671177e-06,4.8,4.798949025417843,0.0,0.31348013796097535,0.31348013796097535,0.0,0.20837895853935023,0.20837895853935023,0.0,0.05049178333567483,0.04633266500403237,6.601063626857725,7.193150405462183,6.0,0.47,0.0,0.47055063794891583,0.0,1.0,1.0,,,,,09/09/2025,782,56.0,43.333333333333336,105.0,,63.0,66.83333333333334,93.0,18.0,/kentucky-statistics-for-each-scratcher-game
90,5,958,100000,3.31,,,,"November 7, 2024","October 31, 2025","April 30, 2026",09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game90,Stocking Stuffer,213889,213889,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/Stocking-Stuffer.gif,2,2,707972.59,707972.59,494083.58999999997,494083.58999999997,353986.295,353986.295,0.0,3.31,-8.333655968730336e-07,5.93,5.9270310093094905,0.0,0.3021150553976711,0.3021150553976711,0.0,0.1687185368912895,0.1687185368912895,0.0,0.05300641630189593,0.04101365367058298,6.288361986128993,8.126821794099502,8.0,0.4,0.0,0.40268259196691397,0.0,1.0,1.0,,,,,09/09/2025,306,48.0,48.333333333333336,67.0,,55.166666666666664,54.625,50.0,15.0,/kentucky-statistics-for-each-scratcher-game
91,5,931,75000,3.16,Top Prize Claimed,,,"June 13, 2024","October 31, 2025","April 30, 2026",09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game91,The Price Is Right™,119509,119509,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY931CV-V17.jpg,0,0,377648.44,377648.44,258139.44,258139.44,inf,inf,,3.16,-1.1651047731380034e-06,5.03,5.029137591221435,0.0,0.31645606490700334,0.31645606490700334,0.0,0.19884124899377198,0.19884124899377198,0.0,0.04156279629953028,0.031495876334641,8.019454782263933,10.581904650791516,6.0,0.33,0.0,0.3302975257382536,0.0,1.0,1.0,,,,,09/09/2025,453,68.0,56.666666666666664,18.0,,,47.55555555555555,32.0,7.0,/kentucky-statistics-for-each-scratcher-game
92,2,100,30000,4.51,,,,"September 11, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game92,Trick or Treat,433532,433532,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/Trick-or-Treat.gif,4,4,1955229.3199999998,1955229.3199999998,1521697.3199999998,1521697.3199999998,488807.32999999996,488807.32999999996,0.0,4.51,-1.6366366670381154e-07,10.52,10.51950588323909,0.0,0.22172952631124027,0.22172952631124027,0.0,0.09506149919012044,0.09506149919012044,0.0,0.04282640936178158,0.020567312127649173,7.783219605666613,16.205533727887932,13.0,0.41,0.0,0.41192642907812843,0.0,1.0,1.0,,,,,09/09/2025,-2,67.66666666666667,66.33333333333333,79.0,,66.66666666666667,69.91666666666667,100.0,10.0,/kentucky-statistics-for-each-scratcher-game
93,10,746,200000,3.45,,,,"March 31, 2022",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game93,Triple Jackpot,987771,987771,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/TripleJackpot_746.png,3,3,3407809.95,3407809.95,2420038.95,2420038.95,1135936.6500000001,1135936.6500000001,0.0,3.45,-2.787714145836739e-07,8.14,8.136535761696926,0.0,0.2898551532670992,0.2898551532670992,0.0,0.1229024279236307,0.1229024279236307,0.0,0.04869271861133401,0.014772024455601178,6.845603053628355,22.563960432006073,9.0,0.42,0.0,0.4233357855443189,0.0,1.0,1.0,,,,,09/09/2025,1258,60.0,70.66666666666667,87.0,,67.33333333333333,71.25,103.0,23.0,/kentucky-statistics-for-each-scratcher-game
94,10,102,300000,3.49,,,,"September 11, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game94,Triple Red 777,591954,591954,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY102CV.jpg,3,3,2065919.4600000002,2065919.4600000002,1473965.4600000002,1473965.4600000002,688639.8200000001,688639.8200000001,0.0,3.49,-2.226611487356244e-07,3.49,3.489999222912591,0.0,0.28653301508916856,0.28653301508916856,0.0,0.28653301508916856,0.28653301508916856,0.0,0.07018555352720258,0.07018555352720258,4.7492773402961035,4.7492773402961035,5.0,0.43,0.0,0.4292452898685767,0.0,1.0,1.0,,,,,09/09/2025,-2,39.333333333333336,38.666666666666664,90.0,,69.16666666666667,59.29166666666667,62.0,11.0,/kentucky-statistics-for-each-scratcher-game
95,10,986,200000,2.98,Top Prize Claimed,,,"May 15, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game95,Turtle,36652,36652,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY986CV.jpg,0,0,109222.96,109222.96,72570.96,72570.96,inf,inf,,2.98,-8.78936077178689e-06,4.95,4.950235678027556,0.0,0.3355734192745051,0.3355734192745051,0.0,0.2020105839482888,0.2020105839482888,0.0,0.057592722680432966,0.04765476053016711,5.786854467068887,6.992537354242251,6.0,0.3,0.0,0.3013495449634689,0.0,1.0,1.0,,,,,09/09/2025,117,45.0,43.0,7.0,,,31.666666666666668,4.0,2.0,/kentucky-statistics-for-each-scratcher-game
96,2,962,10000,3.29,Top Prize Claimed,,,"November 7, 2024","September 30, 2025","March 31, 2026",09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game96,Twelve Elves,106784,106784,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/Twelve-Elves-962-CV.png,0,0,351319.36,351319.36,244535.36,244535.36,inf,inf,,3.29,-1.0247086866975658e-06,5.34,5.336193933502438,0.0,0.3039516792430811,0.3039516792430811,0.0,0.18739948593728206,0.18739948593728206,0.0,0.04731302279903226,0.038998197542633464,7.044811824898447,8.546294043565572,7.0,0.25,0.0,0.2477306948955223,0.0,1.0,1.0,,,,,09/09/2025,306,62.666666666666664,49.666666666666664,2.0,,,38.11111111111111,8.0,1.0,/kentucky-statistics-for-each-scratcher-game
97,5,984,100000,3.41,,,,"February 20, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game97,Waves of Cash,155519,155519,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY984CV_v6.jpg,1,1,530319.79,530319.79,374800.79000000004,374800.79000000004,530319.79,530319.79,0.0,3.41,-1.4896672062721525e-06,5.56,5.555172630520405,0.0,0.2932555688180133,0.2932555688180133,0.0,0.1800124076263532,0.1800124076263532,0.0,0.051020767613137764,0.04392494135017395,6.533012855800895,7.588099780811912,7.0,0.39,0.0,0.3937433884133889,0.0,1.0,1.0,,,,,09/09/2025,201,54.0,45.333333333333336,54.0,,46.5,49.958333333333336,38.0,10.0,/kentucky-statistics-for-each-scratcher-game
98,1,696,8000,4.65,,,,"June 19, 2020",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game98,Wild 8's,3932710,3932710,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY696.gif,33,33,18287101.5,18287101.5,14354391.5,14354391.5,554154.5909090909,554154.5909090909,0.0,4.65,-2.7341675876773624e-08,8.68,8.683181254650322,0.0,0.21505376932079065,0.21505376932079065,0.0,0.11516516477926163,0.11516516477926163,0.0,0.03285327077401877,0.018998181835478897,10.146097040113432,17.54539246019453,10.0,0.39,0.0,0.39406098320340655,0.0,1.0,1.0,,,,,09/09/2025,1908,73.33333333333333,67.66666666666667,55.0,,60.5,64.125,85.0,4.0,/kentucky-statistics-for-each-scratcher-game
99,10,990,250000,3.42,,,,"June 26, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game99,Wild Cash 100X,363826,363826,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY990CV.jpg,2,2,1244284.92,1244284.92,880458.9199999999,880458.9199999999,622142.46,622142.46,0.0,3.42,-7.393804949712261e-07,5.71,5.713621857421651,0.0,0.2923978770120005,0.2923978770120005,0.0,0.17502033297864475,0.17502033297864475,0.0,0.0432146266559374,0.03196899096635849,7.71327423863086,10.426271348443196,7.0,0.43,0.0,0.4322943958131745,0.0,1.0,1.0,,,,,09/09/2025,75,66.66666666666667,56.0,91.0,,63.833333333333336,69.375,99.0,21.0,/kentucky-statistics-for-each-scratcher-game
100,20,989,1500000,3.49,,,,"June 26, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game100,Wild Cash 200X,206838,206838,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY989CV_v6.jpg,2,2,721864.62,721864.62,515026.62,515026.62,360932.31,360932.31,0.0,3.49,-8.588868091112919e-07,8.35,8.353747164745638,0.0,0.28653319738898186,0.28653319738898186,0.0,0.11970675916793191,0.11970675916793191,0.0,0.05153893816860472,0.01834814827188162,6.467399650218891,18.1633189133551,10.0,0.46,0.0,0.463018657253998,0.0,1.0,1.0,,,,,09/09/2025,75,51.333333333333336,68.33333333333333,102.0,,66.5,72.04166666666666,104.0,12.0,/kentucky-statistics-for-each-scratcher-game
101,2,993,25000,4.79,,,,"June 26, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game101,Wild Cash 20X,173553,173553,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY993CV_v4.jpg,2,2,831318.87,831318.87,657765.87,657765.87,415659.435,415659.435,0.0,4.79,-1.0465298350948658e-06,11.13,11.126669700457745,0.0,0.20876848570583098,0.20876848570583098,0.0,0.08987415164834636,0.08987415164834636,0.0,0.03729474580322759,0.018035733020546414,8.9373492350854,18.477258310022627,14.0,0.4,0.0,0.4009638910741738,0.0,1.0,1.0,,,,,09/09/2025,75,72.0,68.66666666666667,64.0,,52.166666666666664,64.20833333333334,87.0,8.0,/kentucky-statistics-for-each-scratcher-game
102,30,988,3500000,3.76,,,,"May 15, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game102,Wild Cash 300X,102973,102973,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY988CV_v9.jpg,1,1,387178.48,387178.48,284205.48,284205.48,387178.48,387178.48,0.0,3.76,-1.239738324292172e-06,3.76,3.7599953385839004,0.0,0.26595777652655883,0.26595777652655883,0.0,0.26595777652655883,0.26595777652655883,0.0,0.08121620399550956,0.08121620399550956,4.1041076971198205,4.1041076971198205,5.0,0.55,0.0,0.5528000041324662,0.0,1.0,1.0,,,,,09/09/2025,117,38.333333333333336,38.333333333333336,106.0,,65.0,61.91666666666667,70.0,8.0,/kentucky-statistics-for-each-scratcher-game
103,3,992,30000,3.49,,,,"June 26, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game103,Wild Cash 30X,276532,276532,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY992CV_v7.jpg,2,2,965096.68,965096.68,688564.68,688564.68,482548.34,482548.34,0.0,3.49,-7.045926217514671e-07,5.12,5.121638761376602,0.0,0.2865331531785439,0.2865331531785439,0.0,0.1952500062169981,0.1952500062169981,0.0,0.036163668083777474,0.030545029214010592,9.217046851484497,10.912218409006437,6.0,0.37,0.0,0.36528663124359295,0.0,1.0,1.0,,,,,09/09/2025,75,72.33333333333333,57.333333333333336,30.0,,44.0,50.916666666666664,43.0,7.0,/kentucky-statistics-for-each-scratcher-game
104,5,991,175000,3.68,,,,"June 26, 2025",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game104,Wild Cash 50X,627201,627201,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY991CV_v5.jpg,3,3,2308099.68,2308099.68,1680898.6800000002,1680898.6800000002,769366.56,769366.56,0.0,3.68,-2.946146589973299e-07,6.63,6.6306773457744175,0.0,0.27173921049313743,0.27173921049313743,0.0,0.1508141548521099,0.1508141548521099,0.0,0.04920063590438526,0.0379930944229032,6.774907002772607,8.773303073063259,9.0,0.43,0.0,0.43460527473041666,0.0,1.0,1.0,,,,,09/09/2025,75,58.666666666666664,50.0,92.0,,68.66666666666667,67.33333333333333,94.0,31.0,/kentucky-statistics-for-each-scratcher-game
105,5,883,90000,3.65,Top Prize Claimed,,,"March 30, 2023",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game105,Wild Cash Multiplier,162132,162132,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY883CV-V5.jpg,0,0,591781.7999999999,591781.7999999999,429649.79999999993,429649.79999999993,inf,inf,,3.65,-1.3518496175751966e-06,9.1,9.09508806442689,0.0,0.2739729731099849,0.2739729731099849,0.0,0.10994945765409839,0.10994945765409839,0.0,0.03978025984852717,0.014699523719021477,8.378932365886964,22.668571345350507,10.0,0.38,0.0,0.3793616219513638,0.0,1.0,1.0,,,,,09/09/2025,894,70.0,71.0,43.0,,,61.333333333333336,68.0,24.0,/kentucky-statistics-for-each-scratcher-game
106,5,850,50000,3.59,,,,"July 14, 2022","October 31, 2025","April 30, 2026",09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game106,Wild Luck HD,434052,434052,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/ezgif.com-gif-maker-2.gif,1,1,1558246.68,1558246.68,1124194.68,1124194.68,1558246.68,1558246.68,0.0,3.59,-4.363879022299658e-07,7.43,7.4267616709958775,0.0,0.278551653589998,0.278551653589998,0.0,0.13464818777009535,0.13464818777009535,0.0,0.050416442585288004,0.02923132379942689,6.611498925606137,11.402672700733161,9.0,0.41,0.0,0.406025749464462,0.0,1.0,1.0,,,,,09/09/2025,1153,56.666666666666664,58.666666666666664,73.0,,60.5,62.20833333333333,71.0,25.0,/kentucky-statistics-for-each-scratcher-game
107,20,870,500000,3.70,,,,"January 5, 2023",TBD,TBD,09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game107,Wild Numbers 100X,230471,230471,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY870CV.jpg,1,1,852742.7000000001,852742.7000000001,622271.7000000001,622271.7000000001,852742.7000000001,852742.7000000001,0.0,3.7,-8.208806713051253e-07,7.34,7.338192520179681,0.0,0.2702704921300933,0.2702704921300933,0.0,0.1362733394156732,0.1362733394156732,0.0,0.04856918147018458,0.02660318624877317,6.862858244646094,12.528476576724376,9.0,0.44,0.0,0.4438523023376355,0.0,1.0,1.0,,,,,09/09/2025,978,60.333333333333336,61.0,95.0,,64.66666666666667,70.25,101.0,11.0,/kentucky-statistics-for-each-scratcher-game
108,10,963,25000/year for 10 years,2.98,Top Prize Claimed,,,"November 7, 2024","September 30, 2025","March 31, 2026",09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game108,Winter Cash,67539,67539,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/Winter-Cash-963CV_v6.jpg,0,0,201266.22,201266.22,133727.22,133727.22,inf,inf,,2.98,-1.0930796037141097e-06,4.54,4.540790542369822,0.0,0.3355708366042948,0.3355708366042948,0.0,0.2202259696123538,0.2202259696123538,0.0,0.051056996420375575,0.04472078180903322,6.528020412059145,7.4524029980584645,6.0,0.31,0.0,0.3099157334075303,0.0,1.0,1.0,,,,,09/09/2025,306,53.666666666666664,44.333333333333336,10.0,,,36.0,6.0,3.0,/kentucky-statistics-for-each-scratcher-game
109,5,976,50000,3.42,Top Prize Claimed,,,"February 20, 2025","October 31, 2025","April 30, 2026",09/09/2025,https://www.kylottery.com/apps/scratch_offs/prizes_remaining.html#game109,X's & O's,89691,89691,https://www.kylottery.com/export/kylmod/galleries/images/KYLottery_ScratchOffs/KY976-CV-A.jpg,0,0,306743.22,306743.22,217052.21999999997,217052.21999999997,inf,inf,,3.42,-7.172122663149677e-07,5.36,5.355056650547302,0.0,0.29239787053005284,0.29239787053005284,0.0,0.18673938769588874,0.18673938769588874,0.0,0.04843314839662877,0.042920125007568415,6.881810668289008,7.7653116077013715,7.0,0.35,0.0,0.35070074948735586,0.0,1.0,1.0,,,,,09/09/2025,201,60.666666666666664,46.666666666666664,24.0,,,43.77777777777777,23.0,4.0,/kentucky-statistics-for-each-scratcher-game
